bucket,gsc_action,url,live_status,redirect_location,final_url,final_status,canonical,robots,priority,url_kind,recommended_action,canonical_slug,gsc_impressions,bing_impressions,gsc_position,note,error
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/crispy-roasted-chickpeas-high-fiber-snack,301,https://www.daily-life-hacks.com/crispy-roasted-chickpeas-high-fiber-snack/,https://www.daily-life-hacks.com/crispy-roasted-chickpeas-high-fiber-snack/,200,https://www.daily-life-hacks.com/crispy-roasted-chickpeas-high-fiber-snack/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,crispy-roasted-chickpeas-high-fiber-snack,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/crispy-smashed-potato-salad-dijon-herbs,301,https://www.daily-life-hacks.com/crispy-smashed-potato-salad-dijon-herbs/,https://www.daily-life-hacks.com/crispy-smashed-potato-salad-dijon-herbs/,200,https://www.daily-life-hacks.com/crispy-smashed-potato-salad-dijon-herbs/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,crispy-smashed-potato-salad-dijon-herbs,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/cutting-board-basics-which-to-use,301,https://www.daily-life-hacks.com/cutting-board-basics-which-to-use/,https://www.daily-life-hacks.com/cutting-board-basics-which-to-use/,200,https://www.daily-life-hacks.com/cutting-board-basics-which-to-use/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,cutting-board-basics-which-to-use,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-black-bean-tacos-weeknight-dinner,301,https://www.daily-life-hacks.com/easy-black-bean-tacos-weeknight-dinner/,https://www.daily-life-hacks.com/easy-black-bean-tacos-weeknight-dinner/,200,https://www.daily-life-hacks.com/easy-black-bean-tacos-weeknight-dinner/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-black-bean-tacos-weeknight-dinner,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-cold-summer-pasta-salad-potlucks,301,https://www.daily-life-hacks.com/easy-cold-summer-pasta-salad-potlucks/,https://www.daily-life-hacks.com/easy-cold-summer-pasta-salad-potlucks/,200,https://www.daily-life-hacks.com/easy-cold-summer-pasta-salad-potlucks/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-cold-summer-pasta-salad-potlucks,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-high-fiber-breakfast-ideas-for-gut-health,301,https://www.daily-life-hacks.com/easy-high-fiber-breakfast-ideas-for-gut-health/,https://www.daily-life-hacks.com/easy-high-fiber-breakfast-ideas-for-gut-health/,200,https://www.daily-life-hacks.com/easy-high-fiber-breakfast-ideas-for-gut-health/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-high-fiber-breakfast-ideas-for-gut-health,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-one-pot-chicken-and-rice-dinner,301,https://www.daily-life-hacks.com/easy-one-pot-chicken-and-rice-dinner/,https://www.daily-life-hacks.com/easy-one-pot-chicken-and-rice-dinner/,200,https://www.daily-life-hacks.com/easy-one-pot-chicken-and-rice-dinner/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-one-pot-chicken-and-rice-dinner,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-sandwich-bread-recipe-beginners,301,https://www.daily-life-hacks.com/easy-sandwich-bread-recipe-beginners/,https://www.daily-life-hacks.com/easy-sandwich-bread-recipe-beginners/,200,https://www.daily-life-hacks.com/easy-sandwich-bread-recipe-beginners/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-sandwich-bread-recipe-beginners,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-sourdough-discard-pizza-dough-no-yeast,301,https://www.daily-life-hacks.com/easy-sourdough-discard-pizza-dough-no-yeast/,https://www.daily-life-hacks.com/easy-sourdough-discard-pizza-dough-no-yeast/,200,https://www.daily-life-hacks.com/easy-sourdough-discard-pizza-dough-no-yeast/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-sourdough-discard-pizza-dough-no-yeast,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/easy-sourdough-discard-recipes-beginners,301,https://www.daily-life-hacks.com/easy-sourdough-discard-recipes-beginners/,https://www.daily-life-hacks.com/easy-sourdough-discard-recipes-beginners/,200,https://www.daily-life-hacks.com/easy-sourdough-discard-recipes-beginners/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,easy-sourdough-discard-recipes-beginners,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/fiber-rich-soup-for-weight-loss-cabbage,301,https://www.daily-life-hacks.com/fiber-rich-soup-for-weight-loss-cabbage/,https://www.daily-life-hacks.com/fiber-rich-soup-for-weight-loss-cabbage/,200,https://www.daily-life-hacks.com/fiber-rich-soup-for-weight-loss-cabbage/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,fiber-rich-soup-for-weight-loss-cabbage,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/food-prep-tips-to-save-time,301,https://www.daily-life-hacks.com/food-prep-tips-to-save-time/,https://www.daily-life-hacks.com/food-prep-tips-to-save-time/,200,https://www.daily-life-hacks.com/food-prep-tips-to-save-time/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,food-prep-tips-to-save-time,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/freezer-meal-prep-ideas-for-beginners,301,https://www.daily-life-hacks.com/freezer-meal-prep-ideas-for-beginners/,https://www.daily-life-hacks.com/freezer-meal-prep-ideas-for-beginners/,200,https://www.daily-life-hacks.com/freezer-meal-prep-ideas-for-beginners/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,freezer-meal-prep-ideas-for-beginners,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/frozen-vs-fresh-produce-when-to-buy,301,https://www.daily-life-hacks.com/frozen-vs-fresh-produce-when-to-buy/,https://www.daily-life-hacks.com/frozen-vs-fresh-produce-when-to-buy/,200,https://www.daily-life-hacks.com/frozen-vs-fresh-produce-when-to-buy/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,frozen-vs-fresh-produce-when-to-buy,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/grab-and-go-fridge-snack-drawer,301,https://www.daily-life-hacks.com/grab-and-go-fridge-snack-drawer/,https://www.daily-life-hacks.com/grab-and-go-fridge-snack-drawer/,200,https://www.daily-life-hacks.com/grab-and-go-fridge-snack-drawer/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,grab-and-go-fridge-snack-drawer,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/grocery-shopping-list-for-healthy-eating-on-a-budget,301,https://www.daily-life-hacks.com/grocery-shopping-list-for-healthy-eating-on-a-budget/,https://www.daily-life-hacks.com/grocery-shopping-list-for-healthy-eating-on-a-budget/,200,https://www.daily-life-hacks.com/grocery-shopping-list-for-healthy-eating-on-a-budget/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,grocery-shopping-list-for-healthy-eating-on-a-budget,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/gut-friendly-high-fiber-smoothies-for-daily-wellness,301,https://www.daily-life-hacks.com/gut-friendly-high-fiber-smoothies-for-daily-wellness/,https://www.daily-life-hacks.com/gut-friendly-high-fiber-smoothies-for-daily-wellness/,200,https://www.daily-life-hacks.com/gut-friendly-high-fiber-smoothies-for-daily-wellness/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,gut-friendly-high-fiber-smoothies-for-daily-wellness,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/healthy-alternatives-potato-chips-snacking,301,https://www.daily-life-hacks.com/healthy-alternatives-potato-chips-snacking/,https://www.daily-life-hacks.com/healthy-alternatives-potato-chips-snacking/,200,https://www.daily-life-hacks.com/healthy-alternatives-potato-chips-snacking/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-alternatives-potato-chips-snacking,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/healthy-alternatives-white-rice-dinner,301,https://www.daily-life-hacks.com/healthy-alternatives-white-rice-dinner/,https://www.daily-life-hacks.com/healthy-alternatives-white-rice-dinner/,200,https://www.daily-life-hacks.com/healthy-alternatives-white-rice-dinner/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-alternatives-white-rice-dinner,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/healthy-fats-list-foods-to-eat-daily,301,https://www.daily-life-hacks.com/healthy-fats-list-foods-to-eat-daily/,https://www.daily-life-hacks.com/healthy-fats-list-foods-to-eat-daily/,200,https://www.daily-life-hacks.com/healthy-fats-list-foods-to-eat-daily/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-fats-list-foods-to-eat-daily,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/healthy-homemade-vegan-caesar-salad-dressing,301,https://www.daily-life-hacks.com/healthy-homemade-vegan-caesar-salad-dressing/,https://www.daily-life-hacks.com/healthy-homemade-vegan-caesar-salad-dressing/,200,https://www.daily-life-hacks.com/healthy-homemade-vegan-caesar-salad-dressing/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-homemade-vegan-caesar-salad-dressing,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/healthy-spring-vegetable-soup-recipes,301,https://www.daily-life-hacks.com/healthy-spring-vegetable-soup-recipes/,https://www.daily-life-hacks.com/healthy-spring-vegetable-soup-recipes/,200,https://www.daily-life-hacks.com/healthy-spring-vegetable-soup-recipes/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-spring-vegetable-soup-recipes,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/high-fiber-avocado-toast-variations,301,https://www.daily-life-hacks.com/high-fiber-avocado-toast-variations/,https://www.daily-life-hacks.com/high-fiber-avocado-toast-variations/,200,https://www.daily-life-hacks.com/high-fiber-avocado-toast-variations/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-avocado-toast-variations,,0,,Redirect policy is in place; not a request-indexing target.,
07_validate_redirect_if_seen_later,Validate only if it appears in GSC,https://daily-life-hacks.com/high-fiber-bran-muffins-that-taste-good,301,https://www.daily-life-hacks.com/high-fiber-bran-muffins-that-taste-good/,https://www.daily-life-hacks.com/high-fiber-bran-muffins-that-taste-good/,200,https://www.daily-life-hacks.com/high-fiber-bran-muffins-that-taste-good/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-bran-muffins-that-taste-good,,0,,Redirect policy is in place; not a request-indexing target.,
